,paper_id,country,org,org_type,team
3146,1104,OR 97331 USA,Oregon State Univ,,"Estill, Charles T.; Pirelli, Gene J."
3147,1105,Peoples R China,Chinese Acad Agr Sci,,"Jia, Congjun; Chen, Min; Liu, Xiqiang; Gong, Pan; Wang, Xuemin; Gao, Hongwen; Wang, Zan"
3148,1105,Peoples R China,Shanxi Acad Agr Sci,,"Wu, Xinming; Wang, Yunqi"
3149,1105,Peoples R China,Shanxi Agr Univ,,"Xu, Qingfang"
3150,1106,Poland,Polish Acad Sci,,"Biala, Wanda; Banasiak, Joanna; Jarzyniak, Karolina; Pawela, Aleksandra; Jasinski, Michal"
3151,1106,Poland,Poznan Univ Life Sci,,"Biala, Wanda; Jarzyniak, Karolina; Jasinski, Michal"
3152,1107,India,Sher E Kashmir Univ Agr Sci & Technol,,"Iqbal, Shahida; Zaffar, Gulzar; Shikari, Asif B.; Padder, Bilal A.; Khan, Gazala H.; Dar, Mushtaq A."
3153,1108,OR 97331 USA,Oregon State Univ,,"Wallace, L. G.; Vorachek, W. R.; Dolan, B. P.; Hall, J. A."
3154,1108,OR 97331 USA,Oregon State Univ,,"Bobe, G.; Estill, C. T.; Pirelli, G. J."
3155,1108,OR 97331 USA,Oregon State Univ,,"Bobe, G."
3156,1108,OR 97331 USA,Oregon State Univ,,"Estill, C. T."
3157,1109,Canada,Hinz Automat Inc,,"Shrestha, Bijay L."
3158,1109,Canada,U S,,"Shrestha, Bijay L."
3159,1109,Canada,SED Syst,,"Wood, Hugh C."
3160,1109,Canada,U S,,"Wood, Hugh C."
3161,1109,Canada,Vecima Networks,,"Wood, Hugh C."
3162,1109,Canada,Alberta Agr Food & Rural Dev,,"Tabil, Lope"
3163,1109,Canada,Dept Agr & Bioresource Engn,,"Tabil, Lope"
3164,1109,Canada,Univ Saskatchewan,,"Baik, Oon-Doo"
3165,1109,Canada,Agr & Agri Food Canada,,"Baik, Oon-Doo"
3166,1109,Canada,Univ Saskatchewan,,"Sokhansanj, Shahab"
3167,1109,TN 37830 USA,Oak Ridge Natl Lab,,"Sokhansanj, Shahab"
3168,1110,India,Indian Grassland & Fodder Res Inst,,"Singh, J. B.; Saxena, Pradeep; Behari, Pradeep"
3169,1111,Canada,Univ Toronto,,"Harrison, Tia L.; Wood, Corlett W.; Borges, Isabela L.; Stinchcombe, John R."
3170,1111,Canada,Univ Toronto,,"Stinchcombe, John R."
3171,1112,WI 53706 USA,Univ Wisconsin,,"Jayaraman, Dhileepkumar; Ane, Jean-Michel"
3172,1112,WI 53706 USA,Univ Wisconsin,,"Richards, Alicia L.; Westphall, Michael S.; Coon, Joshua J."
3173,1112,WI 53706 USA,Univ Wisconsin,,"Richards, Alicia L.; Westphall, Michael S.; Coon, Joshua J."
3174,1112,WI 53706 USA,Univ Wisconsin,,"Westphall, Michael S.; Coon, Joshua J."
3175,1112,WI 53706 USA,Univ Wisconsin,,"Ane, Jean-Michel"
3176,1113,OH 43210 USA,Ohio State Univ,,"Jaborek, J. R.; Zerby, H. N.; Moeller, S. J."
3177,1113,OH 44691 USA,Ohio State Univ,,"Fluharty, F. L."
3178,1114,France,INRA,,"Creme, Alexandra; Chabbi, Abad"
3179,1114,France,INRA,,"Creme, Alexandra; Chabbi, Abad"
3180,1114,France,UPMC,,"Creme, Alexandra; Rumpel, Cornelia"
3181,1114,France,INRA,,"Gastal, Francois"
3182,1115,Spain,Univ Seville,,"Perez-Palacios, Patricia; Romero-Aguilar, Asuncion; Doukkali, Bouchra; Caviedes, Miguel A.; Rodriguez-Llorente, Ignacio D.; Pajuelo, Eloisa"
3183,1115,Mexico,Colegio Postgrad,,"Delgadillo, Julian"
3184,1116,Peoples R China,Shaanxi Univ Technol,,"Dai, Huiping"
3185,1116,Peoples R China,Northwest Agr & Forestry Univ,,"Jia, Genliang"
3186,1117,GA 30223 USA,Univ Georgia,,"Han, Ran; Klu, Yaa Asantewaa Kafui; Chen, Jinru"
3187,1118,Bangladesh,Shahjalal Univ Sci & Technol,,"Ghosh, Ajit"
3188,1119,Germany,Univ Appl Sci Weihenstephan Triesdorf,,"Wuestholz, Jessica; Carrasco, Salome; Berger, Ulrich; Bellof, Gerhard"
3189,1119,Germany,Univ Kassel,,"Sundrum, Albert"
3190,1120,Australia,Tamworth Agr Inst,,"Murphy, S. R.; Boschma, S. P.; Harden, S."
3191,1121,Canada,Univ Saskatchewan,,"Ren, Lei; Bai, Yuguang; Reaney, Martin"
3192,1122,Iran,Shahrekord Univ,,"Mokhtari, F.; Rafiei, F.; Shiran, B."
3193,1122,Iran,Shahrekord Univ,,"Shabani, L."
3194,1123,New Zealand,Lincoln Univ,,"Martin, Kirsty; Edwards, Grant; Bryant, Rachael; Hodge, Miriam; Moir, Jim; Cameron, Keith"
3195,1123,New Zealand,Canterbury Agr & Sci Ctr,,"Chapman, David"
3196,1124,Peoples R China,Nanjing Agr Univ,,"Yuan, XianJun; Wen, AiYou; Desta, Seare T.; Wang, Jian; Shao, Tao"
3197,1124,Peoples R China,Anhui Sci & Technol Univ,,"Wen, AiYou"
3198,1125,Peoples R China,Nanjing Agr Univ,,"Liu, Ying; Ma, Li Ya; Lu, Yi Chen; Jiang, Shuang Shuang; Wu, Hong Jin; Yang, Hong"
3199,1125,Peoples R China,Nanjing Agr Univ,,"Ma, Li Ya; Yang, Hong"
3200,1125,Peoples R China,Nanjing Tech Univ,,"Lu, Yi Chen"
3201,1126,Peoples R China,China Agr Univ,,"Zheng, M. L.; Niu, D. Z.; Jiang, D.; Zuo, S. S.; Xu, C. C."
3202,1127,Italy,Univ Bologna,,"Fustini, M.; Palmonari, A.; Canestrari, G.; Bonfante, E.; Mammi, L.; Formigoni, A."
3203,1127,Italy,CRPA Ctr Ric Prod Anim SpA,,"Pacchioli, M. T."
3204,1127,NH 03245 USA,Fencrest LLC,,"Sniffen, G. C. J."
3205,1127,NY 12921 USA,William H Miner Agr Res Inst,,"Grant, R. J.; Cotanch, K. W."
3206,1128,OR 97331 USA,Oregon State Univ,,"Melathopoulos, Andony"
3207,1128,Canada,Alberta Agr & Forestry,,"Ovinge, Lynae; Hoover, Shelley"
3208,1128,Canada,Natl Bee Diagnost Ctr TAC,,"Veiga, Patricia Wolf; Castillo, Carlos"
3209,1128,Canada,Manitoba Agr & Rural Dev,,"Ostermann, David"
3210,1129,France,Univ Bourgogne Franche Comte,,"Le Signor, Christine; Aime, Delphine; Thompson, Richard D.; Burstin, Judith; Gallardo, Karine"
3211,1129,France,INRA,,"Bordat, Amandine"
3212,1129,France,Aix Marseille Univ,,"Belghazi, Maya"
3213,1129,France,Univ Tours,,"Labas, Valerie"
3214,1129,France,Univ Toulouse,,"Gouzy, Jerome"
3215,1129,MN 55108 USA,Univ Minnesota,,"Young, Nevin D."
3216,1129,France,Ctr Cooperat Int Rech Agron Dev CIRAD,,"Prosperi, Jean-Marie"
3217,1129,France,Univ Angers,,"Leprince, Olivier; Buitink, Julia"
3218,1130,NY 14853 USA,Boyce Thompson Inst Plant Res,,"Bravo, Armando; Harrison, Maria J."
3219,1130,Germany,Univ Bonn,,"Brands, Mathias; Wewer, Vera; Doermann, Peter"
3220,1131,Poland,Nicolaus Copernicus Univ,,"Rafinska, Katarzyna; Pomastowski, Pawel; Wrona, Olga; Buszewski, Boguslaw"
3221,1131,Poland,New Chem Synth Inst,,"Wrona, Olga"
3222,1131,Poland,Univ Warmia & Mazury,,"Gorecki, Ryszard"
3223,1132,UT 84322 USA,ARS,,"Strange, James P.; James, Rosalind R."
3224,1132,DE 19716 USA,Univ Delaware,,"Delaney, Deborah A."
3225,1132,NC 27695 USA,North Carolina State Univ,,"Tarpy, David R."
3226,1132,NC 27695 USA,North Carolina State Univ,,"Tarpy, David R."
3227,1132,MD 20705 USA,ARS,,"James, Rosalind R."
3228,1133,Iran,Shahid Bahonar Univ Kerman,,"Rajabi, R.; Tahmasbi, R.; Dayani, O.; Khezri, A."
3229,1134,Italy,Consiglio Ric Agr & Anal Econ Agr,,"Tava, Aldo; Biazzi, Elisa"
3230,1134,Italy,Univ Pavia,,"Mella, Mariella; Quadrelli, Paolo"
3231,1134,Italy,Univ Bari Aldo Moro,,"Avato, Pinarosa"
3232,1135,Italy,Consiglio Ric Agr & Anal Econ Agr CRA SCA,,"Montemurro, Francesco"
3233,1135,Italy,Consiglio Ric Agr & Anal Econ Agr CRA SCA,,"Diacono, Mariangela"
3234,1135,Italy,Consiglio Ric Agr & Anal Econ Agr CRA RPS,,"Ciaccia, Corrado; Tittarelli, Fabio; Canali, Stefano"
3235,1135,Italy,Consiglio Ric Agr & Anal Econ Agr CRA ORA,,"Campanelli, Gabriele; Leteo, Fabrizio"
3236,1136,AR 72204 USA,Univ Arkansas,,"Fu, Fuyou; Wang, Hong Li"
3237,1136,Canada,Natl Res Council Canada,,"Zhang, Wentao"
3238,1136,NC 28081 USA,Univ North Carolina Chapel Hill,,"Li, Yuan-Yuan"
3239,1137,OK USA,Noble Res Ctr,,"Liao, Fuqi"
3240,1137,OK 73401 USA,Noble Res Ctr,,"Peng, Jianling; Chen, Rujin"
3241,1138,MD 20705 USA,USDA ARS,,"Nemchinov, Lev G."
3242,1138,MD USA,USDA ARS,,"Grinstead, Samuel C.; Mollov, Dimitre S."
3243,1139,Peoples R China,Huazhong Agr Univ,,"Chen, Tao; Duan, Liujian; Zhou, Bo; Yu, Haixiang; Zhu, Hui; Cao, Yangrong; Zhang, Zhongming"
3244,1139,Peoples R China,Huazhong Agr Univ,,"Chen, Tao"
3245,1140,WA 99350 USA,USDA ARS,,"Liu, Xiang-Ping; Yu, Long-Xi"
3246,1140,Peoples R China,Heilongjiang Bayi Agr Univ,,"Liu, Xiang-Ping"
3247,1141,Denmark,Aarhus Univ,,"Parajuli, Ranjan; Knudsen, Marie Trydeman; Djomo, Sylvestre Njakou; Dalgaard, Tommy"
3248,1141,Denmark,Tech Univ Denmark,,"Corona, Andrea; Birkved, Morten"
3249,1142,Italy,CREA,,"Annicchiarico, Paolo; Nazzicari, Nelson; Wei, Yanling; Pecetti, Luciano"
3250,1142,CA 95616 USA,Univ Calif Davis,,"Wei, Yanling; Brummer, Edward C."
3251,1143,France,Univ Lille,,"Firdaous, L.; Fertin, B.; Khelissa, O.; Dhainaut, M.; Nedjar, N.; Chataigne, G.; Ouhoud, L.; Dhulster, P."
3252,1143,France,Artois Univ,,"Firdaous, L.; Fertin, B.; Khelissa, O.; Dhainaut, M.; Nedjar, N.; Chataigne, G.; Ouhoud, L.; Dhulster, P."
3253,1143,France,Univ Littoral dOpale,,"Firdaous, L.; Fertin, B.; Khelissa, O.; Dhainaut, M.; Nedjar, N.; Chataigne, G.; Ouhoud, L.; Dhulster, P."
3254,1143,France,Eurodia Ind,,"Lutin, F."
3255,1144,Taiwan,Natl Chiayi Univ,,"Lai, Li-Jung; Chiu, Ju-Min; Chiou, Robin Y. -Y."
3256,1144,Taiwan,Chung Hwa Univ Med Technol,,"Lai, Li-Jung"
3257,1145,UT 84322 USA,Utah State Univ,,"Jordan, S.; Gordillo, L. F."
3258,1145,UT 84322 USA,Utah State Univ,,"Nischwitz, C.; Ramirez, R."
3259,1146,WI 53706 USA,Univ Wisconsin,,"Bauer, Austin A.; Brunet, Johanne"
3260,1146,WI 53706 USA,Univ Wisconsin,,"Clayton, Murray K."
3261,1146,WI 53706 USA,USDA ARS,,"Brunet, Johanne"
3262,1147,France,Univ Paris Saclay,,"Kazmierczak, Theophile; Gruber, Veronique"
3263,1147,France,Univ Paris Diderot,,"Kazmierczak, Theophile; Gruber, Veronique"
3264,1147,France,Univ Paris Sud,,"Nagymihaly, Marianna; Lamouche, Florian; Barriere, Quentin; Guefrachi, Ibtissem; Alunni, Benoit; Kondorosi, Eva; Mergaert, Peter"
3265,1147,Hungary,Hungarian Acad Sci,,"Nagymihaly, Marianna; Kondorosi, Eva"
3266,1147,Morocco,Ctr Natl Rech Sci & Tech,,"Ouadghiri, Mouna"
3267,1147,Morocco,Ctr Natl Rech Sci & Tech,,"Ouadghiri, Mouna"
3268,1147,Morocco,Univ Moulay Ismail,,"Ibijbijen, Jamal"
3269,1147,France,Univ Pau & Pays Adour,,"Guefrachi, Ibtissem"
3270,1148,New Zealand,Lincoln Univ,,"Sim, Richard E.; Moot, Derrick J."
3271,1148,New Zealand,New Zealand Inst Plant & Food Res Ltd,,"Brown, Hamish E.; Teixeira, Edmar I."
3272,1149,WI 53706 USA,USDA,,"Broderick, G. A.; Grabber, J. H.; Muck, R. E.; Hymes-Fecht, U. C."
3273,1149,WI 53705 USA,Broderick Nutr & Res LLC,,"Broderick, G. A."
3274,1149,NY 14031 USA,10871 Boyd Dr,,"Muck, R. E."
3275,1150,Cyprus,Cyprus Univ Technol,,"Antoniou, Chrystalla; Chatzimichail, Giannis; Xenofontos, Rafaella; Pavlou, Jan J.; Panagiotou, Evangelia; Fotopoulos, Vasileios"
3276,1150,Cyprus,Agr Res Inst,,"Christou, Anastasis"
3277,1151,Canada,Agr & Agri Food Canada,,"Arshad, Muhammad; Feyissa, Biruk A.; Amyot, Lisa; Aung, Banyar; Hannoufa, Abdelali"
3278,1151,Canada,Univ Western Ontario,,"Feyissa, Biruk A.; Hannoufa, Abdelali"
3279,1152,Uruguay,CENUR Noroeste,,"Realini, C. E."
3280,1152,Uruguay,Fac Agron,,"Bianchi, G.; Garibotto, G."
3281,1152,Uruguay,Fac Agron,,"Bentancur, O."
3282,1153,Malta,Univ Malta,,"Millan-Sango, David; Sammut, Emily; Valdramidis, Vasilis P."
3283,1153,Belgium,Katholieke Univ Leuven,,"Van Impe, Jan F."
3284,1154,Hungary,Hungarian Acad Sci,,"Nagymihaly, Marianna; Szucs, Attila; Kereszt, Attila; Kondorosi, Eva"
3285,1154,France,Univ Paris Sud,,"Nagymihaly, Marianna; Mergaert, Peter; Kondorosi, Eva"
3286,1154,Saudi Arabia,King Abdullah Univ Sci & Technol,,"Veluchamy, Alaguraj"
3287,1154,Hungary,Hungarian Acad Sci,,"Gyoergypal, Zoltan"
3288,1154,Argentina,Univ Nacl Litoral,,"Ariel, Federico"
3289,1154,France,Univ Paris Saclay,,"Jegu, Teddy; Benhamed, Moussa"
3290,1155,Peoples R China,Chinese Acad Sci,,"Yu, Feng; Wang, Haiqing; Zhao, Yanyan; Liu, Ruijuan; Dou, Quanwen"
3291,1155,Peoples R China,Univ Chinese Acad Sci,,"Yu, Feng; Zhao, Yanyan; Liu, Ruijuan"
3292,1155,Peoples R China,China Agr Univ,,"Dong, Jiangli; Wang, Tao"
3293,1156,Germany,Univ Goettingen,,"Liese, Rebecca; Schulze, Joachim"
3294,1156,Chile,Univ Talca,,"Cabeza, Ricardo A."
3295,1156,Germany,Univ Goettingen,,"Liese, Rebecca"
3296,1157,Peoples R China,Jilin Agr Univ,,"Xu, Bo; Zhang, Shichao; Guo, Qiang; Jin, Yan; Chen, Jingjing; Gao, Yunhang; Ma, Hongxia"
3297,1157,Peoples R China,Jilin Acad Agr Sci,,"Wang, Yingzhe"
3298,1158,Czech Republic,Mendel Univ Brno,,"Skladanka, Jiri; Adam, Vojtech; Zitka, Ondrej; Mlejnkova, Veronika; Kalhotka, Libor; Horky, Pavel; Hodulikova, Lucia; Balabanova, Marie; Slama, Petr; Skarpa, Petr"
3299,1158,Czech Republic,Res Inst Fodder Crops Ltd,,"Konecna, Klara; Knotova, Daniela"
3300,1159,Peoples R China,Chinese Acad Agr Sci,,"Li, Yue; Wan, Liqiang; Bi, Shuyi; Wan, Xiufu; Li, Zhenyi; Cao, Jing; Tong, Zongyong; Xu, Hongyu; He, Feng; Li, Xianglin"
3301,1160,Brazil,Aleris Comercio & Exportacao Prod Nutr Ltda,,"Rodrigues, Daniela Junqueira"
3302,1160,Brazil,Ctr Pesquisa & Desenvolvimento Zootecnia Diversif,,"Lemos Budino, Fabio Enrique; de Moraes, Jose Evandro"
3303,1160,Brazil,Univ Estadual Campinas,,"Prezzi, Joel Alberto"
3304,1160,Brazil,Comercio & Ind Uniquim Ltda,,"Monferdini, Renato Pacheco"
3305,1160,Brazil,Ctr Pesquisa & Desenvolvimento Genet & Reprod Ani,,"Otsuk, Ivani Pozar"
3306,1161,Peoples R China,Northwest Normal Univ,,"Zhang, Wenxu"
3307,1161,Peoples R China,China Agr Univ,,"Xia, Fangshan; Li, Ying; Wang, Mingya; Mao, Peisheng"
3308,1162,NY 14853 USA,Cornell Univ,,"Sadeghpour, Amir; Ketterings, Quirine M.; Godwin, Gregory S.; Czymmek, Karl J."
3309,1163,TX 77845 USA,USDA ARS,,"Castaneda Correa, Alejandro; Hume, Michael E.; Callaway, Todd R.; Harvey, Roger B.; Beier, Ross C.; Anderson, Robin C.; Nisbet, David J."
3310,1163,Mexico,Univ Autonoma Chihuahua,,"Castaneda Correa, Alejandro; Corral-Luna, Agustin; Antonia Ochoa-Garcia, Pedro; Ruiz-Barrera, Oscar"
3311,1163,IA 50010 USA,USDA ARS,,"Trachsel, Julian; Allen, Heather K."
3312,1163,Mexico,Univ Autonoma Zacatecas,,"Gutierrez-Banuelos, Hector"
3313,1164,Peoples R China,China Agr Univ,,"Man, Jing; Deng, Bo; Yang, Shichao; Yang, Fuyu"
3314,1165,Peoples R China,Harbin Normal Univ,,"Ling, Lei; Song, Lili; Wang, Youjing; Guo, Changhong"
3315,1166,Poland,Univ Szczecin,,"Orlowska, Anna; Igielski, Rafal; Lagowska, Katarzyna; Kepczynska, Ewa"
3316,1167,Peoples R China,Nanjing Agr Univ,,"Li, Shuhuan; Wang, Jie; Gao, Nanxiong; Chen, Yahua"
3317,1167,Peoples R China,Jiangsu Prov Acad Agr Sci,,"Liu, Lizhu"
3318,1167,Peoples R China,Jiangsu Collaborat Innovat Ctr Solid Organ Waste,,"Chen, Yahua"
3319,1168,Peoples R China,China Agr Univ,,"Tian, Jipeng; Li, Zhenzhen; Yu, Zhu; Zhang, Qing; Li, Xujiao"
3320,1169,GA 30223 USA,Univ Georgia,,"Cui, Yue; Chen, Jinru"
3321,1169,GA 30602 USA,Univ Georgia,,"Walcott, Ronald"
3322,1170,OK 74078 USA,Oklahoma State Univ,,"Jackson, C. A.; Couger, M. B.; Prabhakaran, M.; Fathepure, B. Z."
3323,1170,OK 74078 USA,Oklahoma State Univ,,"Ramachandriya, K. D."
3324,1170,OK 74078 USA,Oklahoma State Univ,,"Canaan, P."
3325,1171,Peoples R China,Northeast Agr Univ,,"Hao, X. Y.; Gao, H.; Wang, X. Y.; Zhang, G. N.; Zhang, Y. G."
3326,1172,Brazil,Cidade Univ,,"Alves, Wilber S.; Santos, Noemi S.; Nunes, Rosane O.; Domiciano, Giselli C.; Soares, Marcia R."
3327,1172,Brazil,Cidade Univ,,"Alves, Wilber S."
3328,1172,Brazil,Cidade Univ,,"Manoel, Evelin A."
3329,1173,Peoples R China,Huazhong Agr Univ,,"Chen, Tao; Zhou, Bo; Duan, Liujian; Zhu, Hui; Zhang, Zhongming"
3330,1173,Peoples R China,Huazhong Agr Univ,,"Chen, Tao"
3331,1174,Turkey,Istanbul Univ,,"Yuzbasioglu, Elif; Dalyan, Eda; Oz, Gul"
3332,1174,Turkey,Usak Univ,,"Memon, Abdulrezzak"
3333,1174,Turkey,Sci & Technol Res Council Turkey TUBITAK,,"Yuksel, Bayram"
3334,1175,Germany,JKI,,"Schoo, B.; Schittenhelm, S."
3335,1175,Germany,German Weather Serv DWD,,"Wittich, K. P."
3336,1175,Germany,Kiel Univ CAU,,"Boettcher, U.; Kage, H."
3337,1176,Peoples R China,Harbin Normal Univ,,"Song, Lili; Tao, Lei; Cui, Huiping; Ling, Lei; Guo, Changhong"
3338,1177,Switzerland,Forschungsinst Biol Landbau FiBL,,"Ammer, Stefanie; Quander, Nele; Posch, Julia; Maurer, Veronika; Leiber, Florian"
3339,1178,Canada,Dalhousie Univ,,"McElroy, M. S.; Johnston, M. O."
3340,1178,Canada,Dalhousie Univ,,"Papadopoulos, Y. A."
3341,1178,Canada,14 Fundy Dr,,"Glover, K. E."
3342,1178,Canada,St Marys Univ,,"Dong, Z."
3343,1178,Canada,Agr & Agri Food Canada,,"Fillmore, S. A. E."
3344,1179,Hungary,MTA TKI,,"Kelemen, Andras"
3345,1179,Hungary,Univ Debrecen,,"Kelemen, Andras; Tothmeresz, Bela; Valko, Orsolya; Torok, Peter"
3346,1179,Hungary,MTA Biodivers & Ecosyst Serv Res Grp,,"Tothmeresz, Bela; Miglecz, Tamas; Deak, Balazs"
3347,1180,Portugal,Univ Porto,,"Cabrita, Ana R. J.; Rodrigues, Ana R.; Fonseca, Antonio J. M."
3348,1180,Portugal,Univ Porto,,"Correia, Alexandra; Vilanova, Manuel"
3349,1180,Portugal,Univ Porto,,"Correia, Alexandra; Cortez, Paulo P.; Vilanova, Manuel"
3350,1181,England,John Innes Ctr,,"Murray, Jeremy D.; Liu, Cheng-Wu"
3351,1181,England,John Innes Ctr,,"Chen, Yi; Miller, Anthony J."
3352,1182,Canada,McMaster Univ,,"diCenzo, George C.; Zamani, Maryam; Ludwig, Hannah N.; Finan, Turlough M."
3353,1183,Peoples R China,Huazhong Agr Univ,,"Wang, Junjie; Hou, Qiuqiang; Li, Penghui; Chen, Beibei; Zhao, Jian"
3354,1183,WV 26506 USA,West Virginia Univ,,"Yang, Lina; Benedito, Vagner A."
3355,1183,Peoples R China,Huazhong Agr Univ,,"Sun, Xuecheng"
3356,1183,OK 73401 USA,Samuel Roberts Noble Fdn Inc,,"Wen, Jiangqi; Mysore, Kirankumar S."
3357,1184,MN 55108 USA,Univ Minnesota,,"Zhou, Peng; Denny, Roxanne; Young, Nevin D."
3358,1184,MN USA,Univ Minnesota,,"Silverstein, Kevin A. T."
3359,1184,NM USA,Natl Ctr Genome Resources,,"Ramaraj, Thiruvarangan"
3360,1184,MN 55108 USA,Univ Minnesota,,"Guhlin, Joseph; Tiffin, Peter; Young, Nevin D."
3361,1184,MN USA,Univ Minnesota,,"Liu, Junqi; Stupar, Robert M."
3362,1184,AZ USA,Arizona State Univ,,"Steele, Kelly P."
3363,1184,MD USA,J Craig Venter Inst,,"Miller, Jason R."
3364,1185,Czech Republic,Czech Acad Sci,,"Pueschel, David; Janouskova, Martina; Voriskova, Alena; Vosatka, Miroslav"
3365,1185,Czech Republic,Czech Acad Sci,,"Pueschel, David; Gryndlerova, Hana; Jansa, Jan"
3366,1186,Peoples R China,Guangdong Univ Technol,,"Zhang, Wenxiang; Tang, Bing"
3367,1186,France,Univ Technol Compiegne,,"Zhang, Wenxiang; Ding, Luhui; Grimi, Nabil"
3368,1186,France,Univ Technol Compiegne,,"Jaffrin, Michel Y."
3369,1187,Germany,Max Planck Inst Chem Ecol,,"Vattekkatte, Abith; Garms, Stefan; Boland, Wilhelm"
3370,1188,Tunisia,Univ Sfax,,"Rekik, Imen; Chaabane, Zayneb; Missaoui, Amara; Elleuch, Amine"
3371,1188,Tunisia,NextBiotech,,"Rekik, Imen; Bouket, Ali Chenari; Luptakova, Lenka; Belbahri, Lassaad"
3372,1188,Japan,Osaka Prefecture Univ,,"Bouket, Ali Chenari"
3373,1188,Slovakia,Univ Vet Med & Pharm,,"Luptakova, Lenka"
3374,1188,Switzerland,Univ Neuchatel,,"Belbahri, Lassaad"
3375,1189,Canada,Agr & Agri Food Canada,,"Arshad, Muhammad; Hannoufa, Abdelali"
3376,1189,Canada,Agr & Agri Food Canada,,"Gruber, Margaret Y."
3377,1189,Canada,Agr & Agri Food Canada,,"Wall, Ken"
3378,1190,Canada,Univ Saskatchewan,,"Heendeniya, Ravindra G.; Yu, Peiqiang"
3379,1191,France,Univ Toulouse,,"Dupuy, Pierre; Gourion, Benjamin; Sauviac, Laurent; Bruand, Claude"
3380,1192,Peoples R China,Gansu Agr Univ,,"Shi, Shangli; Nan, Lili"
3381,1192,Australia,Univ Melbourne,,"Smith, Kevin F."
3382,1193,OH 43210 USA,Ohio State Univ,,"Eastridge, M. L.; Starkey, R. A.; Gott, P. N.; Oelker, E. R.; Sewell, A. R.; Mathew, B.; Firkins, J. L."
3383,1194,Peoples R China,China Agr Univ,,"Zhang, Qing; Yu, Zhu; Wang, Xianguo"
3384,1194,Peoples R China,Inner Mongolia Agr Univ,,"Na, Risu"
3385,1195,Iran,Univ Kurdistan,,"Khateri, N.; Azizi, O.; Jahani-Azizabadi, H."
3386,1196,UT 84322 USA,Utah State Univ,,"Clemensen, Andrea K.; Provenza, Fredrick D.; Villalba, Juan J."
3387,1196,UT USA,USDA ARS,,"Lee, Stephen T.; Gardner, Dale R."
3388,1196,MO 65205 USA,Univ Missouri,,"Rottinghaus, George E."
3389,1197,Chile,Univ Talca,,"del Pozo, Alejandro"
3390,1197,Chile,CRI La Cruz,,"Ovalle, Carlos"
3391,1197,Chile,Ctr Expt Cauquenes,,"Espinoza, Soledad; Barahona, Viviana"
3392,1197,Chile,Univ Concepcion,,"Gerding, Macarena"
3393,1197,Australia,South Australian Res & Dev Inst,,"Humphries, Alan"
3394,1198,France,INRA,,"Querne, Aurelie; Battie-laclau, Patricia; Dufour, Lydie; Dupraz, Christian"
3395,1198,France,Supagro,,"Wery, Jacques"
3396,1199,India,Banaras Hindu Univ,,"Deshmukh, Reena; Singh, V. K.; Singh, Brahma Deo"
3397,1200,Peoples R China,Chinese Acad Agr Sci,,"Li, Zhenyi; Long, Ruicai; Zhang, Tiejun; Wang, Zhen; Zhang, Fan; Yang, Qingchuan; Kang, Junmei"
3398,1200,Peoples R China,China Agr Univ,,"Sun, Yan"
3399,1201,Turkey,Yuzuncu Yil Univ,,"Aksu, Taylan"
3400,1201,Turkey,Harran Univ,,"Denek, Nihat; Dogan Das, Besime"
3401,1201,Turkey,Minist Food Agr & Livestock,,"Aydin, Sadik Serkan; Savrunlu, Mehmet"
3402,1201,Turkey,Suleyman Demirel Univ,,"Ozkaya, Serkan"
3403,1202,Iran,Shahid Chamran Univ Ahvaz,,"Albaji, Mohammad; Alboshokeh, Abrahim"
3404,1203,France,Charles Viollette Inst,,"Kobbi, Sabrine; Le Flem, Guillaume; Mickael, Chevalier; Fertin, Bertrand; Dhulster, Pascal; Nedjar, Naima"
3405,1203,Tunisia,Natl Sch Engineers,,"Kobbi, Sabrine; Bougatef, Ali; Balti, Rafik; Chaabouni, Semia"
3406,1204,Bulgaria,AgroBioInstitute,,"Boycheva, Irina; Revalska, Miglena; Iantcheva, Anelia"
3407,1204,Bulgaria,Inst Plant Physiol & Genet,,"Vassileva, Valya; Zehirov, Grigor"
3408,1205,Tunisia,Ctr Biotechnol Technopole Borj Cedria,,"Mnasri, Mejda; Abdelly, Chedly; Ghnaya, Tahar"
3409,1205,Tunisia,Univ Tunis El Manar,,"Mnasri, Mejda"
3410,1205,Czech Republic,Czech Acad Sci,,"Mnasri, Mejda; Janouskova, Martina; Rydlova, Jana"
3411,1206,Peoples R China,Wuhan Univ Technol,,"Deng, Shuguang; Zeng, Defang"
3412,1207,CA 92831 USA,Calif State Univ Fullerton,,"Kurwadkar, Sudarshan; Struckhoff, Garrett"
3413,1207,TX 77040 USA,IDS Engn Grp,,"Pugh, Kameron"
3414,1207,PA 16701 USA,Univ Pittsburgh,,"Singh, Om"
3415,1208,Spain,CSIC UGR,,"Mingorance, M. D."
3416,1208,Italy,Dipartimento Sci AgroAlimentari Ambientali & Anim,,"Franco, I."
3417,1208,Spain,Univ Seville,,"Rossini-Oliva, S."
3418,1208,Spain,Unidad Asociada CSIC US Estudio Integral Medio Fi,,"Mingorance, M. D.; Rossini-Oliva, S."
3419,1209,South Korea,Kangwon Natl Univ,,"Awad, Yasser Mahmoud; Lee, Sang Soo; Ok, Yong Sik"
3420,1209,Egypt,Suez Canal Univ,,"Awad, Yasser Mahmoud"
3421,1209,Germany,Univ Gottingen,,"Kuzyakov, Yakov"
